Date,2025/05/11,
Time,18:00:00,
Memo,EKO 711,
Sensor,MS-711,
Exposure Time(msec),5000,
Sensor Temp.(deg),24.6,
Power(V),5.9,
Wavelength(nm),Irradiance(W/m2/um),
300.00,0.00,
301.00,0.00,
302.00,0.00,
303.00,0.00,
304.00,0.00,
305.00,0.00,
306.00,-0.00,
307.00,-0.00,
308.00,-0.00,
309.00,0.00,
310.00,0.00,
311.00,0.01,
312.00,0.01,
313.00,0.00,
314.00,0.00,
315.00,0.00,
316.00,-0.00,
317.00,-0.01,
318.00,-0.00,
319.00,-0.00,
320.00,-0.01,
321.00,-0.00,
322.00,-0.00,
323.00,-0.00,
324.00,0.00,
325.00,0.00,
326.00,-0.00,
327.00,0.00,
328.00,0.00,
329.00,0.00,
330.00,0.00,
331.00,0.01,
332.00,0.00,
333.00,0.00,
334.00,0.01,
335.00,0.01,
336.00,0.01,
337.00,0.01,
338.00,0.01,
339.00,0.01,
340.00,0.01,
341.00,0.01,
342.00,0.01,
343.00,0.01,
344.00,0.01,
345.00,0.01,
346.00,0.01,
347.00,0.00,
348.00,0.01,
349.00,0.01,
350.00,0.01,
351.00,0.01,
352.00,0.01,
353.00,0.01,
354.00,0.01,
355.00,0.01,
356.00,0.01,
357.00,0.01,
358.00,0.01,
359.00,0.01,
360.00,0.01,
361.00,0.01,
362.00,0.01,
363.00,0.01,
364.00,0.01,
365.00,0.01,
366.00,0.01,
367.00,0.01,
368.00,0.01,
369.00,0.01,
370.00,0.00,
371.00,0.00,
372.00,0.01,
373.00,0.01,
374.00,0.01,
375.00,0.01,
376.00,0.01,
377.00,0.01,
378.00,0.01,
379.00,0.02,
380.00,0.01,
381.00,0.01,
382.00,0.01,
383.00,0.01,
384.00,0.01,
385.00,0.01,
386.00,0.01,
387.00,0.01,
388.00,0.01,
389.00,0.01,
390.00,0.01,
391.00,0.01,
392.00,0.01,
393.00,0.01,
394.00,0.01,
395.00,0.01,
396.00,0.01,
397.00,0.01,
398.00,0.01,
399.00,0.01,
400.00,0.01,
401.00,0.01,
402.00,0.01,
403.00,0.01,
404.00,0.01,
405.00,0.01,
406.00,0.01,
407.00,0.01,
408.00,0.01,
409.00,0.01,
410.00,0.01,
411.00,0.01,
412.00,0.01,
413.00,0.01,
414.00,0.01,
415.00,0.01,
416.00,0.01,
417.00,0.01,
418.00,0.01,
419.00,0.01,
420.00,0.01,
421.00,0.01,
422.00,0.01,
423.00,0.01,
424.00,0.02,
425.00,0.02,
426.00,0.02,
427.00,0.02,
428.00,0.01,
429.00,0.01,
430.00,0.01,
431.00,0.01,
432.00,0.01,
433.00,0.02,
434.00,0.02,
435.00,0.02,
436.00,0.02,
437.00,0.02,
438.00,0.01,
439.00,0.01,
440.00,0.01,
441.00,0.00,
442.00,0.00,
443.00,0.01,
444.00,0.01,
445.00,0.01,
446.00,0.02,
447.00,0.02,
448.00,0.02,
449.00,0.02,
450.00,0.01,
451.00,0.01,
452.00,0.01,
453.00,0.01,
454.00,0.01,
455.00,0.01,
456.00,0.01,
457.00,0.01,
458.00,0.01,
459.00,0.01,
460.00,0.01,
461.00,0.02,
462.00,0.01,
463.00,0.00,
464.00,0.01,
465.00,0.00,
466.00,-0.00,
467.00,0.02,
468.00,0.02,
469.00,0.02,
470.00,0.03,
471.00,0.02,
472.00,0.01,
473.00,0.01,
474.00,0.01,
475.00,0.00,
476.00,0.01,
477.00,0.01,
478.00,0.01,
479.00,0.02,
480.00,0.01,
481.00,0.01,
482.00,0.01,
483.00,0.01,
484.00,0.00,
485.00,0.01,
486.00,0.01,
487.00,0.01,
488.00,0.02,
489.00,0.02,
490.00,0.01,
491.00,0.02,
492.00,0.03,
493.00,0.02,
494.00,0.02,
495.00,0.02,
496.00,0.01,
497.00,-0.00,
498.00,0.01,
499.00,-0.00,
500.00,0.00,
501.00,0.01,
502.00,0.02,
503.00,0.01,
504.00,0.03,
505.00,0.03,
506.00,0.03,
507.00,0.02,
508.00,0.02,
509.00,0.01,
510.00,0.00,
511.00,0.01,
512.00,0.01,
513.00,0.01,
514.00,0.01,
515.00,0.01,
516.00,0.01,
517.00,0.01,
518.00,0.01,
519.00,0.01,
520.00,0.02,
521.00,0.02,
522.00,0.02,
523.00,0.02,
524.00,0.01,
525.00,0.02,
526.00,0.00,
527.00,-0.00,
528.00,0.01,
529.00,0.01,
530.00,-0.01,
531.00,-0.01,
532.00,0.00,
533.00,-0.01,
534.00,-0.01,
535.00,0.01,
536.00,0.01,
537.00,0.00,
538.00,0.01,
539.00,0.01,
540.00,0.00,
541.00,-0.01,
542.00,-0.00,
543.00,-0.01,
544.00,-0.00,
545.00,0.00,
546.00,0.00,
547.00,0.01,
548.00,0.02,
549.00,0.02,
550.00,0.03,
551.00,0.02,
552.00,0.02,
553.00,0.02,
554.00,0.01,
555.00,0.01,
556.00,0.02,
557.00,0.02,
558.00,0.02,
559.00,0.02,
560.00,0.02,
561.00,0.02,
562.00,0.02,
563.00,0.02,
564.00,0.01,
565.00,0.01,
566.00,-0.00,
567.00,-0.02,
568.00,-0.01,
569.00,-0.00,
570.00,-0.01,
571.00,-0.00,
572.00,0.02,
573.00,0.02,
574.00,0.01,
575.00,0.01,
576.00,0.01,
577.00,0.01,
578.00,-0.00,
579.00,0.00,
580.00,0.00,
581.00,-0.01,
582.00,-0.00,
583.00,0.01,
584.00,0.00,
585.00,0.00,
586.00,0.01,
587.00,0.01,
588.00,0.00,
589.00,0.02,
590.00,0.02,
591.00,0.02,
592.00,0.02,
593.00,0.03,
594.00,0.02,
595.00,0.02,
596.00,0.02,
597.00,0.01,
598.00,0.01,
599.00,0.01,
600.00,0.00,
601.00,-0.00,
602.00,0.01,
603.00,0.01,
604.00,0.00,
605.00,0.01,
606.00,0.01,
607.00,0.01,
608.00,-0.00,
609.00,0.00,
610.00,0.00,
611.00,-0.01,
612.00,-0.01,
613.00,0.00,
614.00,-0.00,
615.00,-0.01,
616.00,0.00,
617.00,0.01,
618.00,-0.00,
619.00,0.01,
620.00,0.02,
621.00,-0.00,
622.00,-0.01,
623.00,0.00,
624.00,-0.02,
625.00,-0.02,
626.00,0.00,
627.00,0.00,
628.00,0.00,
629.00,0.02,
630.00,0.02,
631.00,0.01,
